c resource constrained multi commodity flow
c WorldLarge
a 166 161 148 127141 300
a 166 163 148 127141 300
a 166 168 148 127141 300
a 166 207 148 127141 300
a 166 239 148 127141 300
a 166 290 148 127141 300
a 166 296 148 127141 300
a 168 2 148 127141 300
a 168 5 148 127141 300
a 168 25 148 127141 300
a 168 46 148 127141 300
a 168 55 148 127141 300
a 168 76 148 127141 300
a 168 91 148 127141 300
a 168 98 148 127141 300
a 168 122 148 127141 300
a 168 129 148 127141 300
a 168 138 148 127141 300
a 168 151 148 127141 300
a 168 161 148 127141 300
a 168 163 148 127141 300
a 168 166 148 127141 300
a 168 207 148 127141 300
a 168 239 148 127141 300
a 168 290 148 127141 300
a 168 296 148 127141 300
a 207 2 148 127141 300
a 207 5 148 127141 300
a 207 25 148 127141 300
a 207 46 148 127141 300
a 207 55 148 127141 300
a 207 76 148 127141 300
a 207 91 148 127141 300
a 207 98 148 127141 300
a 207 122 148 127141 300
a 207 129 148 127141 300
a 207 138 148 127141 300
a 207 151 148 127141 300
a 207 161 148 127141 300
a 207 163 148 127141 300
a 207 166 148 127141 300
a 207 168 148 127141 300
a 207 239 148 127141 300
a 207 290 148 127141 300
a 207 296 148 127141 300
a 239 2 148 127141 300
a 239 5 148 127141 300
a 239 25 148 127141 300
a 239 46 148 127141 300
a 239 55 148 127141 300
a 239 76 148 127141 300
a 239 91 148 127141 300
a 239 98 148 127141 300
a 239 122 148 127141 300
a 239 129 148 127141 300
a 239 138 148 127141 300
a 239 151 148 127141 300
a 239 161 148 127141 300
a 239 163 148 127141 300
a 239 166 148 127141 300
a 239 168 148 127141 300
a 239 207 148 127141 300
a 239 290 148 127141 300
a 239 296 148 127141 300
a 290 2 148 127141 300
a 290 5 148 127141 300
a 290 25 148 127141 300
a 290 46 148 127141 300
a 290 55 148 127141 300
a 290 76 148 127141 300
a 290 91 148 127141 300
a 290 98 148 127141 300
a 290 122 148 127141 300
a 290 129 148 127141 300
a 290 138 148 127141 300
a 290 151 148 127141 300
a 290 161 148 127141 300
a 290 163 148 127141 300
a 290 166 148 127141 300
a 290 168 148 127141 300
a 290 207 148 127141 300
a 290 239 148 127141 300
a 290 296 148 127141 300
a 296 2 148 127141 300
a 296 5 148 127141 300
a 296 25 148 127141 300
a 296 46 148 127141 300
a 296 55 148 127141 300
a 296 76 148 127141 300
a 296 91 148 127141 300
a 296 98 148 127141 300
a 296 122 148 127141 300
a 296 129 148 127141 300
a 296 138 148 127141 300
a 296 151 148 127141 300
a 296 161 148 127141 300
a 296 163 148 127141 300
a 296 166 148 127141 300
a 296 168 148 127141 300
a 296 207 148 127141 300
a 296 239 148 127141 300
a 296 290 148 127141 300
a 56 92 46 127141 300
a 92 56 46 127141 300
a 84 144 124 127141 300
a 144 84 124 127141 300
a 273 300 101 127141 300
a 273 319 101 127141 300
a 300 273 101 127141 300
a 300 319 101 127141 300
a 319 273 101 127141 300
a 319 300 101 127141 300
a 57 213 107 127141 300
a 213 57 107 127141 300
a 211 224 60 127141 300
a 224 211 60 127141 300
a 119 208 66 127141 300
a 119 212 66 127141 300
a 119 312 66 127141 300
a 208 119 66 127141 300
a 208 212 66 127141 300
a 208 312 66 127141 300
a 212 119 66 127141 300
a 212 208 66 127141 300
a 212 312 66 127141 300
a 312 119 66 127141 300
a 312 208 66 127141 300
a 312 212 66 127141 300
a 6 60 143 127141 300
a 6 99 143 127141 300
a 60 6 143 127141 300
a 60 99 143 127141 300
a 99 6 143 127141 300
a 99 60 143 127141 300
a 10 13 85 127141 300
a 10 16 85 127141 300
a 10 29 85 127141 300
a 10 41 85 127141 300
a 10 77 85 127141 300
a 10 111 85 127141 300
a 10 178 85 127141 300
a 10 198 85 127141 300
a 10 233 85 127141 300
a 10 249 85 127141 300
a 10 257 85 127141 300
a 10 263 85 127141 300
a 13 10 85 127141 300
a 13 16 85 127141 300
a 13 29 85 127141 300
a 13 41 85 127141 300
a 13 77 85 127141 300
a 13 111 85 127141 300
a 13 178 85 127141 300
a 13 198 85 127141 300
a 13 233 85 127141 300
a 13 249 85 127141 300
a 13 257 85 127141 300
a 13 263 85 127141 300
a 16 10 85 127141 300
a 16 13 85 127141 300
a 16 29 85 127141 300
a 16 41 85 127141 300
a 16 77 85 127141 300
a 16 111 85 127141 300
a 16 178 85 127141 300
a 16 198 85 127141 300
a 16 233 85 127141 300
a 16 249 85 127141 300
a 16 257 85 127141 300
a 16 263 85 127141 300
a 29 10 85 127141 300
a 29 13 85 127141 300
a 29 16 85 127141 300
a 29 41 85 127141 300
a 29 77 85 127141 300
a 29 111 85 127141 300
a 29 178 85 127141 300
a 29 198 85 127141 300
a 29 233 85 127141 300
a 29 249 85 127141 300
a 29 257 85 127141 300
a 29 263 85 127141 300
a 41 10 85 127141 300
a 41 13 85 127141 300
a 41 16 85 127141 300
a 41 29 85 127141 300
a 41 77 85 127141 300
a 41 111 85 127141 300
a 41 178 85 127141 300
a 41 198 85 127141 300
a 41 233 85 127141 300
a 41 249 85 127141 300
a 41 257 85 127141 300
a 41 263 85 127141 300
a 77 10 85 127141 300
a 77 13 85 127141 300
a 77 16 85 127141 300
a 77 29 85 127141 300
a 77 41 85 127141 300
a 77 111 85 127141 300
a 77 178 85 127141 300
a 77 198 85 127141 300
a 77 233 85 127141 300
a 77 249 85 127141 300
a 77 257 85 127141 300
a 77 263 85 127141 300
a 111 10 85 127141 300
a 111 13 85 127141 300
a 111 16 85 127141 300
a 111 29 85 127141 300
a 111 41 85 127141 300
a 111 77 85 127141 300
a 111 178 85 127141 300
a 111 198 85 127141 300
a 111 233 85 127141 300
a 111 249 85 127141 300
a 111 257 85 127141 300
a 111 263 85 127141 300
a 178 10 85 127141 300
a 178 13 85 127141 300
a 178 16 85 127141 300
a 178 29 85 127141 300
a 178 41 85 127141 300
a 178 77 85 127141 300
a 178 111 85 127141 300
a 178 198 85 127141 300
a 178 233 85 127141 300
a 178 249 85 127141 300
a 178 257 85 127141 300
a 178 263 85 127141 300
a 198 10 85 127141 300
a 198 13 85 127141 300
a 198 16 85 127141 300
a 198 29 85 127141 300
a 198 41 85 127141 300
a 198 77 85 127141 300
a 198 111 85 127141 300
a 198 178 85 127141 300
a 198 233 85 127141 300
a 198 249 85 127141 300
a 198 257 85 127141 300
a 198 263 85 127141 300
a 233 10 85 127141 300
a 233 13 85 127141 300
a 233 16 85 127141 300
a 233 29 85 127141 300
a 233 41 85 127141 300
a 233 77 85 127141 300
a 233 111 85 127141 300
a 233 178 85 127141 300
a 233 198 85 127141 300
a 233 249 85 127141 300
a 233 257 85 127141 300
a 233 263 85 127141 300
a 249 10 85 127141 300
a 249 13 85 127141 300
a 249 16 85 127141 300
a 249 29 85 127141 300
a 249 41 85 127141 300
a 249 77 85 127141 300
a 249 111 85 127141 300
a 249 178 85 127141 300
a 249 198 85 127141 300
a 249 233 85 127141 300
a 249 257 85 127141 300
a 249 263 85 127141 300
a 257 10 85 127141 300
a 257 13 85 127141 300
a 257 16 85 127141 300
a 257 29 85 127141 300
a 257 41 85 127141 300
a 257 77 85 127141 300
a 257 111 85 127141 300
a 257 178 85 127141 300
a 257 198 85 127141 300
a 257 233 85 127141 300
a 257 249 85 127141 300
a 257 263 85 127141 300
a 263 10 85 127141 300
a 263 13 85 127141 300
a 263 16 85 127141 300
a 263 29 85 127141 300
a 263 41 85 127141 300
a 263 77 85 127141 300
a 263 111 85 127141 300
a 263 178 85 127141 300
a 263 198 85 127141 300
a 263 233 85 127141 300
a 263 249 85 127141 300
a 263 257 85 127141 300
a 167 174 574 127141 300
a 174 167 574 127141 300
a 179 199 1 127141 300
a 199 179 1 127141 300
a 169 231 19 127141 300
a 169 235 19 127141 300
a 169 237 19 127141 300
a 231 169 19 127141 300
a 231 235 19 127141 300
a 231 237 19 127141 300
a 235 169 19 127141 300
a 235 231 19 127141 300
a 235 237 19 127141 300
a 237 169 19 127141 300
a 237 231 19 127141 300
a 237 235 19 127141 300
a 7 47 487 127141 300
a 7 61 487 127141 300
a 7 93 487 127141 300
a 7 214 487 127141 300
a 47 7 487 127141 300
a 47 61 487 127141 300
a 47 93 487 127141 300
a 47 214 487 127141 300
a 61 7 487 127141 300
a 61 47 487 127141 300
a 61 93 487 127141 300
a 61 214 487 127141 300
a 93 7 487 127141 300
a 93 47 487 127141 300
a 93 61 487 127141 300
a 93 214 487 127141 300
a 214 7 487 127141 300
a 214 47 487 127141 300
a 214 61 487 127141 300
a 214 93 487 127141 300
a 26 86 860 127141 300
a 86 26 860 127141 300
a 215 241 648 127141 300
a 241 215 648 127141 300
a 62 242 330 127141 300
a 242 62 330 127141 300
a 52 108 571 127141 300
a 52 317 571 127141 300
a 52 320 571 127141 300
a 108 52 571 127141 300
a 108 317 571 127141 300
a 108 320 571 127141 300
a 317 52 571 127141 300
a 317 108 571 127141 300
a 317 320 571 127141 300
a 320 52 571 127141 300
a 320 108 571 127141 300
a 320 317 571 127141 300
a 102 127 112 127141 300
a 127 102 112 127141 300
a 8 48 411 127141 300
a 8 63 411 127141 300
a 8 243 411 127141 300
a 8 321 411 127141 300
a 48 8 411 127141 300
a 48 63 411 127141 300
a 48 243 411 127141 300
a 48 321 411 127141 300
a 63 8 411 127141 300
a 63 48 411 127141 300
a 63 243 411 127141 300
a 63 321 411 127141 300
a 243 8 411 127141 300
a 243 48 411 127141 300
a 243 63 411 127141 300
a 243 321 411 127141 300
a 321 8 411 127141 300
a 321 48 411 127141 300
a 321 63 411 127141 300
a 321 243 411 127141 300
a 103 109 483 127141 300
a 109 103 483 127141 300
a 104 318 148 127141 300
a 318 104 148 127141 300
a 200 258 60 127141 300
a 258 200 60 127141 300
a 191 265 59 127141 300
a 265 191 59 127141 300
a 14 78 211 127141 300
a 14 225 211 127141 300
a 14 280 211 127141 300
a 78 14 211 127141 300
a 78 225 211 127141 300
a 78 280 211 127141 300
a 225 14 211 127141 300
a 225 78 211 127141 300
a 225 280 211 127141 300
a 280 14 211 127141 300
a 280 78 211 127141 300
a 280 225 211 127141 300
a 331 3 0 127141 100
a 331 170 0 127141 100
a 371 120 0 127141 100
a 367 66 0 127141 100
a 393 314 0 127141 100
a 393 20 0 127141 100
a 365 155 0 127141 100
a 365 204 0 127141 100
a 365 23 0 127141 100
a 365 65 0 127141 100
a 365 90 0 127141 100
a 365 217 0 127141 100
a 365 289 0 127141 100
a 416 85 0 127141 100
a 344 298 0 127141 100
a 387 95 0 127141 100
a 438 169 0 127141 100
a 438 231 0 127141 100
a 438 235 0 127141 100
a 438 237 0 127141 100
a 444 72 0 127141 100
a 426 291 0 127141 100
a 386 210 0 127141 100
a 397 21 0 127141 100
a 397 83 0 127141 100
a 383 68 0 127141 100
a 407 101 0 127141 100
a 407 272 0 127141 100
a 432 6 0 127141 100
a 432 60 0 127141 100
a 432 99 0 127141 100
a 346 17 0 127141 100
a 346 27 0 127141 100
a 346 124 0 127141 100
a 385 165 0 127141 100
a 385 209 0 127141 100
a 385 222 0 127141 100
a 355 240 0 127141 100
a 363 227 0 127141 100
a 449 52 0 127141 100
a 449 317 0 127141 100
a 449 320 0 127141 100
a 449 108 0 127141 100
a 451 321 0 127141 100
a 451 8 0 127141 100
a 451 48 0 127141 100
a 451 63 0 127141 100
a 451 243 0 127141 100
a 358 115 0 127141 100
a 358 188 0 127141 100
a 335 276 0 127141 100
a 461 11 0 127141 100
a 448 62 0 127141 100
a 448 242 0 127141 100
a 391 117 0 127141 100
a 336 180 0 127141 100
a 373 157 0 127141 100
a 373 245 0 127141 100
a 373 295 0 127141 100
a 373 136 0 127141 100
a 412 2 0 127141 100
a 412 161 0 127141 100
a 412 207 0 127141 100
a 412 296 0 127141 100
a 412 5 0 127141 100
a 412 25 0 127141 100
a 412 46 0 127141 100
a 412 55 0 127141 100
a 412 76 0 127141 100
a 412 91 0 127141 100
a 412 98 0 127141 100
a 412 122 0 127141 100
a 412 129 0 127141 100
a 412 138 0 127141 100
a 412 151 0 127141 100
a 412 163 0 127141 100
a 412 166 0 127141 100
a 412 168 0 127141 100
a 412 239 0 127141 100
a 412 290 0 127141 100
a 351 35 0 127141 100
a 351 220 0 127141 100
a 410 248 0 127141 100
a 410 311 0 127141 100
a 410 177 0 127141 100
a 410 196 0 127141 100
a 410 256 0 127141 100
a 403 189 0 127141 100
a 403 223 0 127141 100
a 347 32 0 127141 100
a 399 264 0 127141 100
a 400 51 0 127141 100
a 400 316 0 127141 100
a 400 22 0 127141 100
a 400 38 0 127141 100
a 400 107 0 127141 100
a 433 249 0 127141 100
a 433 10 0 127141 100
a 433 13 0 127141 100
a 433 16 0 127141 100
a 433 29 0 127141 100
a 433 41 0 127141 100
a 433 77 0 127141 100
a 433 111 0 127141 100
a 433 178 0 127141 100
a 433 198 0 127141 100
a 433 233 0 127141 100
a 433 257 0 127141 100
a 433 263 0 127141 100
a 353 268 0 127141 100
a 441 42 0 127141 100
a 362 270 0 127141 100
a 395 141 0 127141 100
a 459 259 0 127141 100
a 378 271 0 127141 100
a 357 54 0 127141 100
a 357 150 0 127141 100
a 360 282 0 127141 100
a 343 297 0 127141 100
a 414 84 0 127141 100
a 414 144 0 127141 100
a 375 253 0 127141 100
a 339 88 0 127141 100
a 404 218 0 127141 100
a 443 279 0 127141 100
a 409 247 0 127141 100
a 409 118 0 127141 100
a 409 176 0 127141 100
a 409 255 0 127141 100
a 409 262 0 127141 100
a 356 154 0 127141 100
a 356 202 0 127141 100
a 356 307 0 127141 100
a 356 53 0 127141 100
a 356 89 0 127141 100
a 372 238 0 127141 100
a 394 82 0 127141 100
a 425 274 0 127141 100
a 364 203 0 127141 100
a 364 308 0 127141 100
a 364 64 0 127141 100
a 364 132 0 127141 100
a 364 228 0 127141 100
a 364 236 0 127141 100
a 408 195 0 127141 100
a 398 315 0 127141 100
a 398 143 0 127141 100
a 446 26 0 127141 100
a 446 86 0 127141 100
a 452 103 0 127141 100
a 452 109 0 127141 100
a 440 71 0 127141 100
a 406 39 0 127141 100
a 332 152 0 127141 100
a 332 87 0 127141 100
a 396 142 0 127141 100
a 447 215 0 127141 100
a 447 241 0 127141 100
a 420 57 0 127141 100
a 420 213 0 127141 100
a 455 278 0 127141 100
a 348 293 0 127141 100
a 417 149 0 127141 100
a 368 156 0 127141 100
a 368 162 0 127141 100
a 368 285 0 127141 100
a 413 56 0 127141 100
a 413 92 0 127141 100
a 431 208 0 127141 100
a 431 312 0 127141 100
a 431 119 0 127141 100
a 431 212 0 127141 100
a 369 134 0 127141 100
a 454 318 0 127141 100
a 454 104 0 127141 100
a 329 15 0 127141 100
a 350 34 0 127141 100
a 350 44 0 127141 100
a 430 97 0 127141 100
a 405 160 0 127141 100
a 392 37 0 127141 100
a 359 128 0 127141 100
a 401 267 0 127141 100
a 442 30 0 127141 100
a 333 281 0 127141 100
a 424 58 0 127141 100
a 326 146 0 127141 100
a 380 193 0 127141 100
a 389 24 0 127141 100
a 389 131 0 127141 100
a 389 137 0 127141 100
a 435 167 0 127141 100
a 435 174 0 127141 100
a 421 301 0 127141 100
a 415 145 0 127141 100
a 411 9 0 127141 100
a 411 40 0 127141 100
a 411 173 0 127141 100
a 411 185 0 127141 100
a 411 254 0 127141 100
a 411 303 0 127141 100
a 445 7 0 127141 100
a 445 47 0 127141 100
a 445 61 0 127141 100
a 445 93 0 127141 100
a 445 214 0 127141 100
a 322 112 0 127141 100
a 322 304 0 127141 100
a 322 31 0 127141 100
a 322 94 0 127141 100
a 322 130 0 127141 100
a 322 164 0 127141 100
a 322 186 0 127141 100
a 322 219 0 127141 100
a 322 266 0 127141 100
a 328 123 0 127141 100
a 328 147 0 127141 100
a 439 288 0 127141 100
a 419 319 0 127141 100
a 419 273 0 127141 100
a 419 300 0 127141 100
a 323 302 0 127141 100
a 327 12 0 127141 100
a 345 252 0 127141 100
a 388 159 0 127141 100
a 388 310 0 127141 100
a 388 229 0 127141 100
a 418 190 0 127141 100
a 382 206 0 127141 100
a 382 234 0 127141 100
a 376 67 0 127141 100
a 376 121 0 127141 100
a 376 286 0 127141 100
a 422 197 0 127141 100
a 456 216 0 127141 100
a 462 14 0 127141 100
a 462 78 0 127141 100
a 462 225 0 127141 100
a 462 280 0 127141 100
a 370 74 0 127141 100
a 370 135 0 127141 100
a 458 201 0 127141 100
a 428 59 0 127141 100
a 325 275 0 127141 100
a 463 226 0 127141 100
a 349 0 0 127141 100
a 349 50 0 127141 100
a 349 153 0 127141 100
a 349 294 0 127141 100
a 349 305 0 127141 100
a 349 313 0 127141 100
a 349 18 0 127141 100
a 349 33 0 127141 100
a 349 43 0 127141 100
a 349 73 0 127141 100
a 349 79 0 127141 100
a 349 125 0 127141 100
a 349 187 0 127141 100
a 366 205 0 127141 100
a 366 133 0 127141 100
a 324 183 0 127141 100
a 377 1 0 127141 100
a 377 114 0 127141 100
a 377 158 0 127141 100
a 377 246 0 127141 100
a 377 309 0 127141 100
a 377 19 0 127141 100
a 377 28 0 127141 100
a 377 36 0 127141 100
a 377 81 0 127141 100
a 377 106 0 127141 100
a 377 116 0 127141 100
a 377 140 0 127141 100
a 377 148 0 127141 100
a 377 175 0 127141 100
a 377 192 0 127141 100
a 427 292 0 127141 100
a 434 287 0 127141 100
a 429 96 0 127141 100
a 390 69 0 127141 100
a 361 283 0 127141 100
a 379 260 0 127141 100
a 450 102 0 127141 100
a 450 127 0 127141 100
a 374 4 0 127141 100
a 374 75 0 127141 100
a 340 100 0 127141 100
a 338 45 0 127141 100
a 338 182 0 127141 100
a 423 211 0 127141 100
a 423 224 0 127141 100
a 384 110 0 127141 100
a 352 113 0 127141 100
a 352 244 0 127141 100
a 352 306 0 127141 100
a 352 80 0 127141 100
a 352 105 0 127141 100
a 352 126 0 127141 100
a 352 139 0 127141 100
a 352 221 0 127141 100
a 342 172 0 127141 100
a 342 251 0 127141 100
a 337 181 0 127141 100
a 337 277 0 127141 100
a 453 49 0 127141 100
a 436 179 0 127141 100
a 436 199 0 127141 100
a 457 200 0 127141 100
a 457 258 0 127141 100
a 381 194 0 127141 100
a 381 261 0 127141 100
a 354 269 0 127141 100
a 354 299 0 127141 100
a 460 191 0 127141 100
a 460 265 0 127141 100
a 437 230 0 127141 100
a 330 232 0 127141 100
a 334 171 0 127141 100
a 334 250 0 127141 100
a 402 70 0 127141 100
a 341 184 0 127141 100
a 281 475 0 127141 100
a 319 562 0 127141 100
a 273 562 0 127141 100
a 300 562 0 127141 100
a 260 522 0 127141 100
a 218 547 0 127141 100
a 291 569 0 127141 100
a 201 600 0 127141 100
a 101 550 0 127141 100
a 272 550 0 127141 100
a 269 496 0 127141 100
a 299 496 0 127141 100
a 11 603 0 127141 100
a 149 560 0 127141 100
a 120 514 0 127141 100
a 238 515 0 127141 100
a 253 518 0 127141 100
a 3 473 0 127141 100
a 170 473 0 127141 100
a 230 579 0 127141 100
a 172 484 0 127141 100
a 251 484 0 127141 100
a 181 479 0 127141 100
a 277 479 0 127141 100
a 112 464 0 127141 100
a 304 464 0 127141 100
a 31 464 0 127141 100
a 94 464 0 127141 100
a 130 464 0 127141 100
a 164 464 0 127141 100
a 186 464 0 127141 100
a 219 464 0 127141 100
a 266 464 0 127141 100
a 103 594 0 127141 100
a 109 594 0 127141 100
a 58 567 0 127141 100
a 279 585 0 127141 100
a 9 554 0 127141 100
a 40 554 0 127141 100
a 173 554 0 127141 100
a 185 554 0 127141 100
a 254 554 0 127141 100
a 303 554 0 127141 100
a 169 580 0 127141 100
a 231 580 0 127141 100
a 235 580 0 127141 100
a 237 580 0 127141 100
a 165 528 0 127141 100
a 209 528 0 127141 100
a 222 528 0 127141 100
a 298 486 0 127141 100
a 69 533 0 127141 100
a 57 563 0 127141 100
a 213 563 0 127141 100
a 171 476 0 127141 100
a 250 476 0 127141 100
a 315 541 0 127141 100
a 143 541 0 127141 100
a 271 521 0 127141 100
a 110 527 0 127141 100
a 159 531 0 127141 100
a 310 531 0 127141 100
a 229 531 0 127141 100
a 189 546 0 127141 100
a 223 546 0 127141 100
a 6 574 0 127141 100
a 60 574 0 127141 100
a 99 574 0 127141 100
a 190 561 0 127141 100
a 96 572 0 127141 100
a 276 477 0 127141 100
a 15 471 0 127141 100
a 30 584 0 127141 100
a 195 551 0 127141 100
a 248 553 0 127141 100
a 311 553 0 127141 100
a 177 553 0 127141 100
a 196 553 0 127141 100
a 256 553 0 127141 100
a 32 489 0 127141 100
a 314 536 0 127141 100
a 20 536 0 127141 100
a 62 590 0 127141 100
a 242 590 0 127141 100
a 282 502 0 127141 100
a 197 565 0 127141 100
a 56 556 0 127141 100
a 92 556 0 127141 100
a 1 520 0 127141 100
a 114 520 0 127141 100
a 158 520 0 127141 100
a 246 520 0 127141 100
a 309 520 0 127141 100
a 19 520 0 127141 100
a 28 520 0 127141 100
a 36 520 0 127141 100
a 81 520 0 127141 100
a 106 520 0 127141 100
a 116 520 0 127141 100
a 140 520 0 127141 100
a 148 520 0 127141 100
a 175 520 0 127141 100
a 192 520 0 127141 100
a 287 576 0 127141 100
a 292 570 0 127141 100
a 180 478 0 127141 100
a 21 540 0 127141 100
a 83 540 0 127141 100
a 270 505 0 127141 100
a 302 465 0 127141 100
a 54 499 0 127141 100
a 150 499 0 127141 100
a 278 597 0 127141 100
a 200 599 0 127141 100
a 258 599 0 127141 100
a 210 529 0 127141 100
a 42 583 0 127141 100
a 275 467 0 127141 100
a 193 523 0 127141 100
a 145 558 0 127141 100
a 211 566 0 127141 100
a 224 566 0 127141 100
a 249 575 0 127141 100
a 10 575 0 127141 100
a 13 575 0 127141 100
a 16 575 0 127141 100
a 29 575 0 127141 100
a 41 575 0 127141 100
a 77 575 0 127141 100
a 111 575 0 127141 100
a 178 575 0 127141 100
a 198 575 0 127141 100
a 233 575 0 127141 100
a 257 575 0 127141 100
a 263 575 0 127141 100
a 155 508 0 127141 100
a 204 508 0 127141 100
a 23 508 0 127141 100
a 65 508 0 127141 100
a 90 508 0 127141 100
a 217 508 0 127141 100
a 289 508 0 127141 100
a 264 542 0 127141 100
a 59 571 0 127141 100
a 205 509 0 127141 100
a 133 509 0 127141 100
a 14 604 0 127141 100
a 78 604 0 127141 100
a 225 604 0 127141 100
a 280 604 0 127141 100
